NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,Mol
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7441,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D194D0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX7449,CCCCCCCCCC#N,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19460>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX469,O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D193F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29309,ClCCCCBr,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19380>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX29308,CCCCCCCCCCCBr,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19310>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26179,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D192A0>
0.0,0.0,1.0,,1.0,0.0,0.0,,1.0,,1.0,1.0,TOX26178,CCCOc1ccc2nc(NC(=O)OC)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19230>
0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,TOX26177,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D191C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX26176,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19150>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29307,CCCCCCCCCBr,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D190E0>
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29301,O=C(Cl)c1ccc(F)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19070>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29303,O=S(=O)(Cl)c1c(Cl)cccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D19000>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27552,CCCCCCOC(=O)CCCCC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18F90>
0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX27553,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18F20>
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX27551,CCCCC1CCCCC(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18EB0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27556,CC=C(C)C(=O)OCCC(C)CCC=C(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18E40>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27554,CC/C=C\CCOC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18DD0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27558,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18D60>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27559,CCCCCCOC(=O)CCC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18CF0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,TOX21680,ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18C80>
0.0,,,0.0,,,0.0,,0.0,1.0,1.0,,TOX21681,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18C10>
0.0,0.0,0.0,,,0.0,,0.0,,0.0,,0.0,TOX21682,O=S1(=O)OC(c2cc(Br)c(O)c(Br)c2)(c2cc(Br)c(O)c(Br)c2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18BA0>
0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21684,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18B30>
0.0,,1.0,,,0.0,,,0.0,1.0,1.0,,TOX5513,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18AC0>
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX21689,CCOC(=O)c1cnc2cc(OCC(C)C)c(OCC(C)C)cc2c1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18A50>
0.0,,0.0,,,0.0,,1.0,0.0,0.0,1.0,,TOX4276,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D189E0>
,,,,,,,0.0,,0.0,,,TOX26799,O=c1cc(O)c(Cl)c[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18970>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26798,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18900>
1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14113,C[C@]12CC[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CCC2=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18890>
0.0,,0.0,,,,,,,,,,TOX26792,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18820>
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,TOX26791,CCCCCc1ccc(C)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D187B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26790,CCCOC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18740>
0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX26795,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc(N)n3CCO)CS[C@H]12)c1csc(N)n1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D186D0>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,TOX22089,CCCCCCCCCCCCSC#N,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18660>
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,,TOX22083,CC1(C)[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)[C@H]1/C=C1\CCSC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D185F0>
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22080,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18580>
0.0,0.0,0.0,,0.0,0.0,,,,,,,TOX22086,CCCCCCCCCCCCN1CCCCCC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18510>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX22084,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D184A0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9679,Cl[Sn](Cl)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18430>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25296,NCc1ccc(S(N)(=O)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D183C0>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX9670,CC1CC(CC2CCC(N)C(C)C2)CCC1N,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18350>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9671,CC(O)(P(=O)([O-])O)P(=O)([O-])O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D182E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9677,O=[Si]=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18270>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24909,CO[Si](C)(OC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18200>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20795,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18190>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX20794,[O-]c1ccccc1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18120>
0.0,,1.0,,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5166,O=[N+]([O-])c1cccc2cccc([N+](=O)[O-])c12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D180B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5167,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D18040>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,TOX5164,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87F40>
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX5165,O=[N+]([O-])c1cccc2c([N+](=O)[O-])cccc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87ED0>
0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,TOX865,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87E60>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22335,CCCCOC(=O)[C@H](C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87DF0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX22337,CCCOC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87D80>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX22338,CC(COC(C)(C)C)OCCCO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87D10>
0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX20246,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87CA0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX20245,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87C30>
0.0,,0.0,,,,,,,,1.0,,TOX14566,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H]([NH2+]C)[C@H](C)O4)[C@H](C)O3)[C@@H](C)C=CC=C3CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C([O-])c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87BC0>
0.0,0.0,0.0,,,0.0,,,,,,,TOX20243,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87B50>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX28689,O=C(Nc1ccc(/C=C/c2ccc(NC(=O)c3cc(S(=O)(=O)O)c4cccnc4c3O)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1)c1cc(S(=O)(=O)O)c2cccnc2c1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87AE0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX2254,CCOP(=S)(OCC)SCSC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87A70>
0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX28685,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87A00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX28684,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87990>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28683,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87920>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX28682,COc1cc(C[C@@H]2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D878B0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX2524,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87840>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1519,CCCCOCCOCCO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D877D0>
0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX1518,O=C(O)/C=C/C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87760>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1517,O=C(O)/C=C\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D876F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1516,CCC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87680>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1515,CCCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87610>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1513,CCCC=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D875A0>
0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,,0.0,TOX2253,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87530>
0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,TOX2991,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D874C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7201,CCC(=O)OC,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87450>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7200,c1cc(-c2ccncc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D873E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7205,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87370>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7204,CN=C=S,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87300>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7206,CC(C)=CCO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87290>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX3914,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87220>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3917,ClCCOCOCCCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D871B0>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX520,CC(C)=CCl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87140>
0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,TOX5209,O=C1c2c(O)ccc(Nc3ccc(CCO)cc3)c2C(=O)c2c([N+](=O)[O-])ccc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D870D0>
0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,TOX2629,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D87060>
1.0,0.0,,0.0,1.0,,0.0,1.0,0.0,0.0,1.0,,TOX2353,Oc1ccc(-c2ccccc2)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86FF0>
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX24568,O=C1CCCCCCCCCCC(=O)OCCO1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86F80>
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24563,O=[PH]1Oc2ccccc2-c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86F10>
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,TOX24560,O=[N+]([O-])C1(Br)COCOC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86EA0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24561,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86E30>
0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX21046,CC#CCC(C)[C@H](O)/C=C/C1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86DC0>
0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,TOX21047,CC(C)Cn1cnc2c(N)nc3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86D50>
0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX24564,CN(C)CCCN(C)CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86CE0>
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TOX24565,NCCCOCCOCCOCCCN,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86C70>
0.0,0.0,,,0.0,0.0,,,0.0,,1.0,0.0,TOX17038,N#CSc1ccc(N)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86C00>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25969,CC(=O)N[C@H]1[C@@H](O[C@@H]2C(C(=O)[O-])C[C@@H](O[C@@H]3[C@@H](CO)O[C@H](OC4C(C(=O)[O-])O[C@@H](OC5[C@H]6CO[C@H](O6)[C@H](NS(=O)(=O)[O-])[C@H]5O)[C@H](O)[C@H]4O)[C@H](NC(C)=O)[C@H]3C)[C@H](O)[C@H]2O)O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2OC(C(=O)[O-])=C[C@H](O)[C@H]2O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86B90>
1.0,1.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX25965,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86B20>
,,,,,,,0.0,,0.0,,,TOX25964,CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86AB0>
1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,TOX25967,O=C1c2c(O)cccc2[C@H]([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc(CO)cc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86A40>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX25961,CC(N)Cc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D869D0>
0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX25960,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86960>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25963,COc1cc(OC)cc(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D868F0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX501,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86880>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX504,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86810>
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX505,CN(C)CCO,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D867A0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX507,CN(C)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86730>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX508,C[As](C)(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D866C0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX509,CC1(C)C(=O)NC(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86650>
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,TOX21306,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D865E0>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX21302,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86570>
0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,TOX21308,OCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86500>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28521,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86490>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3007,CCN(CC)C(=O)c1ccc(O)c(OC)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86420>
0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,TOX3005,C1CNCCN1.C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D863B0>
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,TOX3004,CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86340>
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX28526,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D862D0>
1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0,TOX3001,CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x00000234E1D86260>
